key,P,D,CPI,CAPE,TRCAPE
201811,2723.23,53.28,252.038,30.195583406705246,32.88033394703197
201812,2567.31,53.75,251.233,28.29185701207287,30.818335095022295
201901,2607.39,54.14666666666667,251.712,28.380164463547587,30.929105694293305
201902,2754.86,54.54333333333334,252.776,29.541548965131216,32.20864001068948
201903,2803.98,54.94,254.202,29.576196014784834,32.26103863164942
201904,2903.8,55.319091580592705,255.548,30.133517171387528,32.8836903637197
201905,2854.71,55.69818316118541,256.092,29.242030936939862,31.926648340129915
201906,2890.17,56.07727474177812,256.143,29.28379627530628,31.987942034596223
201907,2996.1136363636365,56.45818316118542,256.571,29.986685335042534,32.770388154606195
201908,2897.498181818182,56.83909158059271,256.558,28.705397371833083,31.386112854170044
201909,2982.156,57.22,256.759,29.22952023303529,31.97413412047687
201910,2977.68,57.56,257.346,28.84112288195342,31.564281230570664
201911,3104.9044999999996,57.900000000000006,257.208,29.836867659083442,32.663322842581984
201912,3176.7495238095235,58.24,256.974,30.33182232224331,33.20928757730656
202001,3278.2028571428577,58.686867862126704,257.971,30.98522030023071,33.92315839928782
202002,3277.3142105263164,59.13373572425341,258.678,30.729689264735768,33.64365273159246
202003,2652.3936363636367,59.58060358638012,258.115,24.817168629099438,27.18163367791651
202004,2761.975238095238,59.61373572425342,256.389,25.927358825280177,28.407962507549218
202005,2919.615,59.64686786212671,256.394,27.32848099769847,29.951773296263553
202006,3104.6609090909087,59.68,257.797,28.83831595512285,31.613284503327357
202007,3207.6190909090906,59.403333333333336,259.101,29.599194927667014,32.453341337253285
202008,3391.71,59.126666666666665,259.918,31.15820896535523,34.165665199989725
202009,3365.5166666666664,58.85,260.28,30.839426043811265,33.819004850298626
202010,3418.701363636364,58.659615378670054,260.388,31.283694032592855,34.30790857534534
202011,3548.992500000001,58.469230757340114,260.229,32.47320409661257,35.61203130196849
202012,3695.3099999999995,58.27884613601017,260.474,33.765591418117104,37.0265964006042
202101,3793.748421052632,58.06369311230766,261.582,34.512432294106915,37.84118046785661
202102,3883.4321052631576,57.84854008860516,263.014,35.10390717196984,38.480638192752046
202103,3910.5082608695648,57.63338706490265,264.877,35.04254511219209,38.400680076306436
202104,4141.176190476191,57.71060542140715,267.054,36.71981410913301,40.21974943627472
202105,4167.849500000001,57.787823777911655,269.195,36.55213398979907,40.014691437684405
202106,4238.489545454546,57.86504213441615,271.696,36.696258013088375,40.14804952173043
202107,4363.7128571428575,58.32818900579217,273.003,37.443383184615385,40.93735604211508
202108,4454.206363636363,58.79133587716819,273.567,37.97350061407048,41.48683671871962
202109,4445.543333333333,59.254482748544206,274.31,37.6203466866512,41.07067653074047
202110,4460.707142857143,59.63536092649366,276.589,37.25302500032531,40.63888788640217
202111,4667.386666666667,60.01623910444312,277.948,38.5826274977192,42.05485761785895
202112,4674.772727272726,60.397117282392585,278.802,38.30484987346744,41.71726581955464
202201,4573.8155,60.921402962953294,281.148,36.936758070297444,40.19425483317651
202202,4435.980526315789,61.44568864351402,283.716,35.28714922569486,38.37049500911219
202203,4391.265217391306,61.969974324074734,287.504,34.270798693291724,37.23941174160219
202204,4391.295999999999,62.65331621604982,289.109,33.88916475591384,36.80085234837286
202205,4040.3599999999997,63.336658108024906,292.296,30.67315507954513,33.292110895037794
202206,3898.9466666666676,64.02,296.311,29.04772139510384,31.515503555204635
202207,3911.729499999999,64.4527684478357,296.276,29.004618317208934,31.45772714906695
202208,4158.5630434782615,64.8855368956714,296.171,30.698763365175296,33.28189040223445
202209,3850.520476190475,65.31830534350709,296.808,28.229884655821973,30.597432345703776
202210,3726.050952380952,65.85220356233806,298.012,27.0807669254007,29.34699833609664
202211,3917.488571428571,66.38610178116903,297.711,28.378949016273317,30.747932135302158
202212,3912.380952380953,66.92,296.797,28.316901284527294,30.676157998177374
202301,3960.6565,67.35,299.17,28.334813423755698,30.691634492755618
202302,4079.684736842105,67.78,300.84,28.91976294386663,31.320528304023142
202303,3968.5591304347827,68.21,301.836,27.93813125399789,30.254655354508113
202304,4121.467368421053,68.37666666666667,303.363,28.764841267615374,31.14569691360014
202305,4146.1731818181825,68.54333333333332,304.127,28.762051343131226,31.138125637345347
202306,4345.372857142857,68.71,305.109,29.940031645987492,32.40654336099091
202307,4508.075500000001,68.91104536354072,305.691,30.891659813659924,33.42787552695763
202308,4457.358695652174,69.11209072708144,307.026,30.304748245365204,32.78476908983151
202309,4409.094999999999,69.31313609062215,307.789,29.799681861350237,32.231075598026564
202310,4269.4009090909085,69.64332137499402,307.671,28.76905495498398,31.110796090030497
202311,4460.063333333332,69.97350665936588,307.051,30.01322481738148,32.44808051000208
202312,4685.0515000000005,70.30369194373775,306.746,31.452310923844568,33.99271328886764
202401,4815.6139130434785,70.47740320664859,308.417,32.04512301259602,34.62030547506772
202402,5011.9615,70.65111446955943,310.326,33.03719268559904,35.677606889805936
202403,5170.572499999999,70.82482573247027,312.332,33.754920176406,36.43733984116315
202404,5112.492727272728,71.20848368988366,313.548,33.141593030769805,35.761600875700196
202405,5235.225454545454,71.59214164729707,314.069,33.77363454011196,36.428996869506605
202406,5415.140526315788,71.97579960471046,314.175,34.81054878004298,37.5312211182834
202407,5538.004545454546,72.45053306980697,314.54,35.44355307890724,38.19649689891519
202408,5478.214545454546,72.92526653490349,314.796,34.91963134861477,37.61564619491892
202409,5621.2604999999985,73.4,315.301,35.66018363515212,38.39592678594198
202410,5792.31956521739,73.87741819658692,315.664,36.587210527930154,39.375226098070705
202411,5929.916,74.35483639317383,315.493,37.350195655078785,40.17663215195987
202412,6010.908571428571,74.83225458976072,315.605,37.71119169643463,40.54484473939825
202501,5979.5155,75.2699367248546,317.671,37.1292198521989,39.89996941138798
202502,6038.69,75.70761885994848,319.082,37.187175593696885,39.943400167691706
202503,5683.983333333333,76.14530099504236,319.799,34.78475033985074,37.34861540745659
202504,5369.495714285715,76.54686733002825,320.795,32.621270341113515,35.015341345574356
202505,5810.919523809524,76.94843366501412,321.465,35.07669704372761,37.63733627717605
202506,6029.951499999999,77.35,322.561,36.1110921336969,38.73262487946787
202507,6296.498181818183,77.72666666666666,323.048,37.47424619164657,40.17875583665274
202508,6408.949523809522,78.10333333333332,323.976,37.846145044881766,40.56117201225975
202509,6584.018095238095,78.48,324.8,38.580387325388436,41.33093349662647
202510,6735.691739130435,78.82666666666667,325.21200000000005,39.20569217112649,41.98307362310307
202511,6740.885789473684,79.17333333333333,324.122,39.14956659041541,41.906172334232934
202512,6853.025454545453,79.52,324.054,39.581640993242566,42.35175733008356
202601,6929.122,79.80176666666667,325.252,39.64081842859692,42.39849554687711
202602,6893.806315789475,80.08353333333334,326.785,39.01399720511148,41.71196268405547
202603,6654.419090909089,80.3653,330.213,37.03161144602039,39.57863778007194
202604,6957.0076190476175,80.81126666666667,333.02,38.138278103575864,40.74576835905271
202605,7412.5515,81.25723333333333,335.123,40.101359313729596,42.82385053915851
202606,7450.032857142856,81.7032,333.952,40.150169734732664,42.85634258608178
202607,7481.33909090909,81.7032,333.918,40.00863615205683,42.64601134599883
202608,7711.323333333334,81.7032,333.901,41.11984417915712,43.80819663145971
202609,7631.47,81.7032,333.8925,40.575838200376445,43.206635485233484
